5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02
2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02
2.418469000000000051e+02 2.418469000000000051e+02 2.418469000000000051e+02 2.418469000000000051e+02 2.418469000000000051e+02 2.418469000000000051e+02
2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02 2.500000000000000000e+02
4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02
4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02 4.918469000000000051e+02
